application_id,score
17606,0.04895121810481973
17666,0.04895121810481973
17686,0.04895121810481973
17703,0.04895121810481973
17767,0.04895121810481973
17843,0.04895121810481973
17846,0.04895121810481973
17850,0.04895121810481973
17852,0.15085188383403725
17917,0.04895121810481973
17926,0.04895121810481973
17954,0.04895121810481973
17992,0.04895121810481973
18134,0.04895121810481973
18158,0.04895121810481973
18161,0.04895121810481973
18174,0.04895121810481973
18236,0.04895121810481973
18255,0.5037896361883152
18270,0.6621262124640016
18359,0.04895121810481973
18445,0.04895121810481973
18493,0.06702200603529261
18495,0.6621262124640016
18530,0.04895121810481973
18575,0.04895121810481973
18575,0.04895121810481973
18728,0.04895121810481973
18780,0.6621262124640016
18788,0.04895121810481973
18802,0.04895121810481973
18811,0.04895121810481973
18837,0.04895121810481973
18945,0.6621262124640016
18959,0.6621262124640016
18960,0.04895121810481973
18964,0.04895121810481973
18969,0.04895121810481973
19001,0.04895121810481973
19045,0.04895121810481973
19058,0.04895121810481973
19171,0.04895121810481973
19206,0.04895121810481973
19238,0.04895121810481973
19271,0.04895121810481973
19273,0.04895121810481973
19291,0.6621262124640016
19305,0.04895121810481973
19330,0.04895121810481973
19421,0.6621262124640016
19426,0.04895121810481973
19525,0.04895121810481973
19535,0.04895121810481973
19566,0.04895121810481973
19621,0.06702200603529261
19629,0.6621262124640016
19647,0.06702200603529261
19710,0.6621262124640016
19740,0.04895121810481973
19771,0.04895121810481973
19834,0.04895121810481973
19872,0.04895121810481973
19997,0.4562299053004528
20013,0.6621262124640016
20101,0.04895121810481973
20120,0.04895121810481973
20190,0.04895121810481973
20237,0.06702200603529261
20319,0.04895121810481973
20342,0.06702200603529261
20407,0.04895121810481973
20438,0.04895121810481973
20486,0.04895121810481973
20534,0.04895121810481973
20578,0.04895121810481973
20742,0.04895121810481973
20773,0.04895121810481973
20856,0.04895121810481973
20892,0.04895121810481973
20899,0.04895121810481973
20914,0.04895121810481973
20932,0.04895121810481973
20933,0.6621262124640016
21061,0.04895121810481973
21061,0.04895121810481973
21210,0.06702200603529261
21233,0.06702200603529261
21274,0.5037896361883152
21306,0.6621262124640016
21307,0.04895121810481973
21322,0.04895121810481973
21361,0.04895121810481973
21369,0.04895121810481973
21387,0.04895121810481973
21506,0.04895121810481973
21533,0.04895121810481973
21534,0.6621262124640016
21561,0.06702200603529261
21586,0.04895121810481973
21598,0.04895121810481973
21600,0.04895121810481973
21635,0.04895121810481973
21638,0.04895121810481973
21725,0.04895121810481973
21750,0.04895121810481973
21804,0.06702200603529261
21822,0.04895121810481973
21832,0.06702200603529261
21869,0.04895121810481973
22003,0.04895121810481973
22034,0.04895121810481973
22093,0.04895121810481973
22145,0.04895121810481973
22146,0.04895121810481973
22209,0.6621262124640016
22210,0.06702200603529261
22236,0.04895121810481973
22261,0.04895121810481973
22283,0.6621262124640016
22290,0.04895121810481973
22297,0.04895121810481973
22328,0.06702200603529261
22329,0.04895121810481973
22380,0.4562299053004528
22482,0.04895121810481973
22493,0.04895121810481973
22521,0.06702200603529261
22524,0.6621262124640016
22526,0.04895121810481973
22574,0.04895121810481973
22594,0.06702200603529261
22611,0.04895121810481973
22684,0.04895121810481973
22743,0.6621262124640016
22867,0.6621262124640016
22898,0.04895121810481973
22957,0.04895121810481973
22977,0.04895121810481973
23026,0.04895121810481973
23067,0.04895121810481973
23113,0.06702200603529261
23132,0.04895121810481973
23293,0.04895121810481973
23409,0.04895121810481973
23457,0.6621262124640016
23482,0.6621262124640016
23504,0.6621262124640016
23521,0.06702200603529261
23602,0.06702200603529261
23627,0.04895121810481973
23746,0.04895121810481973
23758,0.04895121810481973
23777,0.04895121810481973
23826,0.04895121810481973
23877,0.04895121810481973
23941,0.04895121810481973
23964,0.04895121810481973
24061,0.04895121810481973
24068,0.04895121810481973
24113,0.04895121810481973
24139,0.06702200603529261
24184,0.04895121810481973
24398,0.04895121810481973
24483,0.04895121810481973
24504,0.04895121810481973
24533,0.04895121810481973
24567,0.04895121810481973
24581,0.04895121810481973
24608,0.06702200603529261
24629,0.04895121810481973
24653,0.04895121810481973
24685,0.06702200603529261
24693,0.04895121810481973
24719,0.04895121810481973
24720,0.04895121810481973
24731,0.6621262124640016
25184,0.15085188383403725
25203,0.04895121810481973
25205,0.04895121810481973
25237,0.04895121810481973
25279,0.6621262124640016
25401,0.04895121810481973
25452,0.04895121810481973
25506,0.04895121810481973
25530,0.04895121810481973
25714,0.6621262124640016
25802,0.04895121810481973
26023,0.04895121810481973
26062,0.06702200603529261
26063,0.04895121810481973
26068,0.04895121810481973
26114,0.06702200603529261
26254,0.04895121810481973
26275,0.6621262124640016
26305,0.04895121810481973
26343,0.04895121810481973
26379,0.06702200603529261
26427,0.04895121810481973
26439,0.04895121810481973
26557,0.04895121810481973
26592,0.04895121810481973
26594,0.04895121810481973
26609,0.06702200603529261
26685,0.04895121810481973
26688,0.04895121810481973
26799,0.04895121810481973
26864,0.06702200603529261
27006,0.04895121810481973
27007,0.06702200603529261
27027,0.04895121810481973
27058,0.6621262124640016
27226,0.04895121810481973
27231,0.04895121810481973
27238,0.6621262124640016
27290,0.04895121810481973
27354,0.6621262124640016
27393,0.04895121810481973
27408,0.04895121810481973
27427,0.06702200603529261
27540,0.04895121810481973
27614,0.04895121810481973
27623,0.04895121810481973
27684,0.04895121810481973
27725,0.6621262124640016
27726,0.04895121810481973
27744,0.04895121810481973
27771,0.04895121810481973
27807,0.04895121810481973
27850,0.6621262124640016
27878,0.04895121810481973
27904,0.04895121810481973
28004,0.06702200603529261
28077,0.04895121810481973
28102,0.15085188383403725
28128,0.04895121810481973
28144,0.04895121810481973
28180,0.6621262124640016
28248,0.04895121810481973
28249,0.06702200603529261
28316,0.04895121810481973
28383,0.04895121810481973
28454,0.04895121810481973
28461,0.04895121810481973
28464,0.04895121810481973
28475,0.04895121810481973
28549,0.6621262124640016
28554,0.04895121810481973
28604,0.04895121810481973
28637,0.04895121810481973
28716,0.04895121810481973
28733,0.04895121810481973
28751,0.04895121810481973
28765,0.04895121810481973
28766,0.04895121810481973
28799,0.06702200603529261
28802,0.04895121810481973
28846,0.04895121810481973
28931,0.04895121810481973
28970,0.04895121810481973
28972,0.5037896361883152
29003,0.04895121810481973
29013,0.04895121810481973
29037,0.04895121810481973
29046,0.04895121810481973
29052,0.04895121810481973
29231,0.06702200603529261
29248,0.06702200603529261
29289,0.4562299053004528
29296,0.04895121810481973
29385,0.04895121810481973
29415,0.04895121810481973
29446,0.04895121810481973
29484,0.04895121810481973
29488,0.04895121810481973
29509,0.6621262124640016
29588,0.04895121810481973
29679,0.15085188383403725
29737,0.04895121810481973
29843,0.04895121810481973
29926,0.04895121810481973
29977,0.04895121810481973
29998,0.04895121810481973
30004,0.04895121810481973
30007,0.06702200603529261
30015,0.04895121810481973
30055,0.6621262124640016
30118,0.04895121810481973
30172,0.04895121810481973
30199,0.6621262124640016
30252,0.04895121810481973
30329,0.04895121810481973
30484,0.04895121810481973
30517,0.04895121810481973
30556,0.04895121810481973
30677,0.04895121810481973
30684,0.04895121810481973
30693,0.04895121810481973
30698,0.04895121810481973
30801,0.04895121810481973
31018,0.6621262124640016
31037,0.04895121810481973
31057,0.04895121810481973
31112,0.04895121810481973
31130,0.04895121810481973
31133,0.04895121810481973
31174,0.04895121810481973
31186,0.04895121810481973
31231,0.6621262124640016
31291,0.06702200603529261
31311,0.06702200603529261
31383,0.04895121810481973
31404,0.04895121810481973
31473,0.04895121810481973
31541,0.04895121810481973
31549,0.04895121810481973
31551,0.04895121810481973
31595,0.04895121810481973
31607,0.6621262124640016
31624,0.04895121810481973
31635,0.04895121810481973
31638,0.04895121810481973
31830,0.04895121810481973
31851,0.04895121810481973
31862,0.04895121810481973
31867,0.04895121810481973
31969,0.04895121810481973
31987,0.04895121810481973
31998,0.06702200603529261
32057,0.04895121810481973
32091,0.04895121810481973
32111,0.04895121810481973
32130,0.04895121810481973
32139,0.04895121810481973
32237,0.06702200603529261
32337,0.04895121810481973
32458,0.6621262124640016
32458,0.04895121810481973
32526,0.04895121810481973
32544,0.04895121810481973
32554,0.04895121810481973
32562,0.04895121810481973
32574,0.04895121810481973
32622,0.04895121810481973
32638,0.04895121810481973
32742,0.04895121810481973
32791,0.6621262124640016
32824,0.04895121810481973
32866,0.6621262124640016
32895,0.04895121810481973
32963,0.04895121810481973
32984,0.6621262124640016
33174,0.04895121810481973
33213,0.04895121810481973
33216,0.04895121810481973
33220,0.04895121810481973
33251,0.06702200603529261
33276,0.04895121810481973
33292,0.15085188383403725
33326,0.6621262124640016
33390,0.04895121810481973
33393,0.04895121810481973
33446,0.6621262124640016
33464,0.04895121810481973
33517,0.04895121810481973
33592,0.6621262124640016
33641,0.6621262124640016
33661,0.04895121810481973
33692,0.04895121810481973
33744,0.04895121810481973
33784,0.6621262124640016
33837,0.06702200603529261
33841,0.6621262124640016
33912,0.04895121810481973
33937,0.06702200603529261
33967,0.04895121810481973
33977,0.04895121810481973
33998,0.04895121810481973
34076,0.04895121810481973
34081,0.6621262124640016
34097,0.04895121810481973
34172,0.04895121810481973
34189,0.06702200603529261
34189,0.04895121810481973
34197,0.6621262124640016
34251,0.04895121810481973
34283,0.04895121810481973
34304,0.6621262124640016
34348,0.04895121810481973
34359,0.04895121810481973
34405,0.04895121810481973
34447,0.04895121810481973
34459,0.6621262124640016
34465,0.04895121810481973
34471,0.6621262124640016
34476,0.06702200603529261
34615,0.06702200603529261
34656,0.04895121810481973
34675,0.06702200603529261
34688,0.04895121810481973
34749,0.04895121810481973
34905,0.04895121810481973
34952,0.6621262124640016
34994,0.04895121810481973
35020,0.6621262124640016
35047,0.04895121810481973
35051,0.04895121810481973
35161,0.15085188383403725
35186,0.04895121810481973
35219,0.04895121810481973
35301,0.6621262124640016
35351,0.04895121810481973
35398,0.04895121810481973
35459,0.04895121810481973
35459,0.04895121810481973
35477,0.06702200603529261
35497,0.04895121810481973
35518,0.04895121810481973
35646,0.04895121810481973
35649,0.6621262124640016
35709,0.04895121810481973
35731,0.04895121810481973
35763,0.04895121810481973
35797,0.04895121810481973
35799,0.04895121810481973
35886,0.06702200603529261
35968,0.04895121810481973
36063,0.04895121810481973
36065,0.06702200603529261
36093,0.6621262124640016
36168,0.04895121810481973
36186,0.04895121810481973
36214,0.04895121810481973
36303,0.04895121810481973
36399,0.04895121810481973
36408,0.04895121810481973
36483,0.04895121810481973
36492,0.04895121810481973
36538,0.04895121810481973
36546,0.6621262124640016
36573,0.04895121810481973
36597,0.04895121810481973
36711,0.04895121810481973
36727,0.6621262124640016
36743,0.04895121810481973
36772,0.04895121810481973
36776,0.04895121810481973
36786,0.6621262124640016
36793,0.04895121810481973
36821,0.04895121810481973
36881,0.6621262124640016
36934,0.04895121810481973
36956,0.04895121810481973
37025,0.04895121810481973
37175,0.04895121810481973
37202,0.04895121810481973
37216,0.06702200603529261
37297,0.04895121810481973
37347,0.04895121810481973
37372,0.04895121810481973
37425,0.06702200603529261
37429,0.04895121810481973
37434,0.04895121810481973
37517,0.04895121810481973
37611,0.06702200603529261
37634,0.04895121810481973
37639,0.04895121810481973
37640,0.04895121810481973
37641,0.04895121810481973
37662,0.04895121810481973
37671,0.6621262124640016
37732,0.04895121810481973
37738,0.04895121810481973
37851,0.04895121810481973
37881,0.04895121810481973
37897,0.04895121810481973
37912,0.6621262124640016
37918,0.6621262124640016
38042,0.6621262124640016
38053,0.04895121810481973
38074,0.04895121810481973
38141,0.04895121810481973
38228,0.06702200603529261
38298,0.04895121810481973
38328,0.04895121810481973
38354,0.06702200603529261
38366,0.06702200603529261
38459,0.04895121810481973
38462,0.04895121810481973
38646,0.04895121810481973
38656,0.4562299053004528
38687,0.04895121810481973
38739,0.06702200603529261
38788,0.04895121810481973
38807,0.04895121810481973
38867,0.6621262124640016
38925,0.04895121810481973
38940,0.04895121810481973
38955,0.04895121810481973
38968,0.6621262124640016
39009,0.04895121810481973
39053,0.04895121810481973
39091,0.04895121810481973
39120,0.04895121810481973
39232,0.04895121810481973
39245,0.04895121810481973
39294,0.6621262124640016
39347,0.6621262124640016
39544,0.06702200603529261
39550,0.06702200603529261
39640,0.04895121810481973
39675,0.04895121810481973
39702,0.04895121810481973
39742,0.04895121810481973
39763,0.04895121810481973
39803,0.6621262124640016
39897,0.06702200603529261
39913,0.04895121810481973
40044,0.04895121810481973
40057,0.04895121810481973
40073,0.04895121810481973
40101,0.04895121810481973
40153,0.5037896361883152
40316,0.04895121810481973
40357,0.04895121810481973
40447,0.04895121810481973
40455,0.06702200603529261
40458,0.04895121810481973
40502,0.04895121810481973
40528,0.04895121810481973
40531,0.04895121810481973
40534,0.6621262124640016
40671,0.06702200603529261
40675,0.04895121810481973
40844,0.04895121810481973
40894,0.04895121810481973
40985,0.04895121810481973
41018,0.06702200603529261
41101,0.04895121810481973
41122,0.04895121810481973
41210,0.04895121810481973
41232,0.04895121810481973
41262,0.04895121810481973
41314,0.6621262124640016
41331,0.06702200603529261
41359,0.04895121810481973
41376,0.04895121810481973
41388,0.04895121810481973
41431,0.04895121810481973
41559,0.04895121810481973
41611,0.04895121810481973
41733,0.04895121810481973
41757,0.04895121810481973
41821,0.04895121810481973
41939,0.04895121810481973
42051,0.04895121810481973
42079,0.15085188383403725
42163,0.04895121810481973
42227,0.04895121810481973
42281,0.04895121810481973
42466,0.04895121810481973
42475,0.06702200603529261
42491,0.04895121810481973
42494,0.04895121810481973
42593,0.04895121810481973
42669,0.04895121810481973
42691,0.04895121810481973
42917,0.04895121810481973
42989,0.04895121810481973
43002,0.04895121810481973
43236,0.04895121810481973
43239,0.04895121810481973
43303,0.04895121810481973
43311,0.06702200603529261
43362,0.04895121810481973
43388,0.6621262124640016
43392,0.04895121810481973
43432,0.06702200603529261
43483,0.04895121810481973
43484,0.04895121810481973
43558,0.6621262124640016
43620,0.06702200603529261
43637,0.04895121810481973
43666,0.04895121810481973
43822,0.04895121810481973
43869,0.04895121810481973
43936,0.04895121810481973
43938,0.04895121810481973
43949,0.04895121810481973
43985,0.04895121810481973
44026,0.04895121810481973
44046,0.04895121810481973
44113,0.04895121810481973
44127,0.04895121810481973
44147,0.04895121810481973
44224,0.04895121810481973
44281,0.04895121810481973
44312,0.04895121810481973
44326,0.04895121810481973
44472,0.04895121810481973
44497,0.04895121810481973
44620,0.04895121810481973
44682,0.04895121810481973
44685,0.04895121810481973
44724,0.6621262124640016
44766,0.04895121810481973
44787,0.04895121810481973
44889,0.6621262124640016
44901,0.04895121810481973
44973,0.04895121810481973
45074,0.04895121810481973
45167,0.4562299053004528
45203,0.04895121810481973
45204,0.04895121810481973
45216,0.06702200603529261
45234,0.04895121810481973
45266,0.06702200603529261
45268,0.04895121810481973
45272,0.04895121810481973
45293,0.04895121810481973
45332,0.04895121810481973
45365,0.04895121810481973
45410,0.04895121810481973
45426,0.04895121810481973
45462,0.06702200603529261
45505,0.6621262124640016
45511,0.04895121810481973
45529,0.04895121810481973
45619,0.04895121810481973
45707,0.06702200603529261
45749,0.6621262124640016
45794,0.04895121810481973
45899,0.04895121810481973
45950,0.04895121810481973
45968,0.04895121810481973
46029,0.04895121810481973
46045,0.04895121810481973
46100,0.04895121810481973
46197,0.15085188383403725
46198,0.04895121810481973
46201,0.04895121810481973
46209,0.04895121810481973
46236,0.04895121810481973
46329,0.04895121810481973
46406,0.04895121810481973
46436,0.04895121810481973
46559,0.04895121810481973
46559,0.06702200603529261
46574,0.04895121810481973
46614,0.04895121810481973
46620,0.04895121810481973
46635,0.6621262124640016
46648,0.04895121810481973
46701,0.06702200603529261
46737,0.6621262124640016
46863,0.04895121810481973
46885,0.04895121810481973
47224,0.06702200603529261
47257,0.06702200603529261
47284,0.06702200603529261
47356,0.04895121810481973
47403,0.04895121810481973
47495,0.04895121810481973
47498,0.6621262124640016
47499,0.04895121810481973
47555,0.04895121810481973
47588,0.6621262124640016
47701,0.04895121810481973
47742,0.6621262124640016
47764,0.04895121810481973
47824,0.06702200603529261
47832,0.04895121810481973
47975,0.06702200603529261
48012,0.04895121810481973
48024,0.04895121810481973
48037,0.04895121810481973
48039,0.6621262124640016
48179,0.04895121810481973
48219,0.04895121810481973
48305,0.04895121810481973
48323,0.04895121810481973
48334,0.04895121810481973
48345,0.04895121810481973
48355,0.04895121810481973
48435,0.04895121810481973
48449,0.04895121810481973
48462,0.04895121810481973
48463,0.04895121810481973
48465,0.04895121810481973
48475,0.04895121810481973
48583,0.04895121810481973
48665,0.04895121810481973
48682,0.6621262124640016
48687,0.06702200603529261
48716,0.06702200603529261
48742,0.15085188383403725
48746,0.04895121810481973
48762,0.04895121810481973
48767,0.04895121810481973
48772,0.6621262124640016
48772,0.06702200603529261
48795,0.04895121810481973
48798,0.04895121810481973
48858,0.04895121810481973
48921,0.04895121810481973
49004,0.04895121810481973
49040,0.04895121810481973
49052,0.6621262124640016
49105,0.04895121810481973
49112,0.06702200603529261
49156,0.6621262124640016
49184,0.04895121810481973
49215,0.04895121810481973
49238,0.04895121810481973
49253,0.6621262124640016
49256,0.06702200603529261
49264,0.06702200603529261
49307,0.04895121810481973
49328,0.06702200603529261
49447,0.04895121810481973
49482,0.04895121810481973
49489,0.04895121810481973
49490,0.04895121810481973
49537,0.04895121810481973
49553,0.04895121810481973
49588,0.04895121810481973
49590,0.04895121810481973
49604,0.04895121810481973
49628,0.6621262124640016
49679,0.04895121810481973
49731,0.04895121810481973
49745,0.06702200603529261
49890,0.04895121810481973
49909,0.04895121810481973
49918,0.04895121810481973
50048,0.04895121810481973
50119,0.6621262124640016
50122,0.04895121810481973
50204,0.04895121810481973
50229,0.04895121810481973
50291,0.06702200603529261
50311,0.04895121810481973
50344,0.06702200603529261
50361,0.04895121810481973
50514,0.6621262124640016
50518,0.04895121810481973
50523,0.04895121810481973
50630,0.04895121810481973
50680,0.04895121810481973
50749,0.04895121810481973
50768,0.6621262124640016
50777,0.04895121810481973
50788,0.04895121810481973
50798,0.04895121810481973
50800,0.06702200603529261
50824,0.04895121810481973
50855,0.6621262124640016
50999,0.04895121810481973
51026,0.04895121810481973
51114,0.04895121810481973
51116,0.04895121810481973
51117,0.04895121810481973
51127,0.06702200603529261
51136,0.04895121810481973
51203,0.04895121810481973
51286,0.04895121810481973
51333,0.04895121810481973
51362,0.04895121810481973
51398,0.06702200603529261
51429,0.04895121810481973
51442,0.06702200603529261
51524,0.04895121810481973
51535,0.04895121810481973
51539,0.04895121810481973
51623,0.6621262124640016
51674,0.04895121810481973
51682,0.04895121810481973
51798,0.04895121810481973
51883,0.04895121810481973
51898,0.04895121810481973
51939,0.04895121810481973
52005,0.04895121810481973
52030,0.04895121810481973
52111,0.04895121810481973
52154,0.04895121810481973
52162,0.04895121810481973
52191,0.04895121810481973
52229,0.04895121810481973
52252,0.04895121810481973
52266,0.04895121810481973
52336,0.04895121810481973
52473,0.04895121810481973
52490,0.04895121810481973
52611,0.04895121810481973
52613,0.6621262124640016
52663,0.04895121810481973
52690,0.06702200603529261
52778,0.04895121810481973
52782,0.04895121810481973
52824,0.04895121810481973
52927,0.04895121810481973
52983,0.04895121810481973
53040,0.04895121810481973
53068,0.04895121810481973
53092,0.04895121810481973
53173,0.6621262124640016
53185,0.04895121810481973
53200,0.04895121810481973
53328,0.04895121810481973
53333,0.04895121810481973
53334,0.04895121810481973
53334,0.04895121810481973
53343,0.6621262124640016
53351,0.04895121810481973
53366,0.04895121810481973
53383,0.04895121810481973
53402,0.04895121810481973
53523,0.04895121810481973
53581,0.04895121810481973
53598,0.6621262124640016
53606,0.6621262124640016
53744,0.04895121810481973
53765,0.04895121810481973
53844,0.04895121810481973
53848,0.06702200603529261
53904,0.04895121810481973
53927,0.04895121810481973
54025,0.04895121810481973
54037,0.04895121810481973
54059,0.04895121810481973
54136,0.04895121810481973
54171,0.04895121810481973
54191,0.04895121810481973
54298,0.04895121810481973
54363,0.04895121810481973
54369,0.04895121810481973
54437,0.04895121810481973
54448,0.04895121810481973
54458,0.04895121810481973
54476,0.04895121810481973
54522,0.04895121810481973
54734,0.04895121810481973
54760,0.04895121810481973
54817,0.04895121810481973
55096,0.04895121810481973
55111,0.04895121810481973
55136,0.6621262124640016
55151,0.6621262124640016
55171,0.04895121810481973
55178,0.04895121810481973
55182,0.6621262124640016
55201,0.04895121810481973
55204,0.04895121810481973
55219,0.04895121810481973
55300,0.04895121810481973
55317,0.04895121810481973
55344,0.06702200603529261
55416,0.04895121810481973
55451,0.6621262124640016
55458,0.04895121810481973
55471,0.04895121810481973
55509,0.04895121810481973
55560,0.04895121810481973
55642,0.04895121810481973
55749,0.04895121810481973
55775,0.04895121810481973
55823,0.04895121810481973
55867,0.04895121810481973
55996,0.04895121810481973
56048,0.6621262124640016
56052,0.04895121810481973
56098,0.6621262124640016
56150,0.04895121810481973
56179,0.04895121810481973
56189,0.04895121810481973
56201,0.06702200603529261
56219,0.04895121810481973
56243,0.6621262124640016
56281,0.04895121810481973
56297,0.04895121810481973
56305,0.6621262124640016
56305,0.04895121810481973
56349,0.04895121810481973
56387,0.04895121810481973
56397,0.6621262124640016
56430,0.04895121810481973
56468,0.04895121810481973
56500,0.06702200603529261
56509,0.04895121810481973
56664,0.04895121810481973
56710,0.04895121810481973
56710,0.04895121810481973
56768,0.04895121810481973
56778,0.04895121810481973
56807,0.04895121810481973
56807,0.04895121810481973
56901,0.04895121810481973
56926,0.04895121810481973
56956,0.06702200603529261
57040,0.6621262124640016
57111,0.04895121810481973
57262,0.04895121810481973
57284,0.04895121810481973
57288,0.04895121810481973
57312,0.04895121810481973
57448,0.6621262124640016
57448,0.04895121810481973
57449,0.04895121810481973
57459,0.04895121810481973
57513,0.04895121810481973
57573,0.6621262124640016
57613,0.04895121810481973
57630,0.04895121810481973
57635,0.6621262124640016
57752,0.04895121810481973
57842,0.04895121810481973
57879,0.04895121810481973
57888,0.04895121810481973
57904,0.6621262124640016
57990,0.06702200603529261
58128,0.04895121810481973
58170,0.04895121810481973
58175,0.04895121810481973
58183,0.04895121810481973
58272,0.04895121810481973
58275,0.5037896361883152
58356,0.6621262124640016
58383,0.6621262124640016
58427,0.04895121810481973
58448,0.04895121810481973
58522,0.04895121810481973
58604,0.6621262124640016
58608,0.04895121810481973
58620,0.04895121810481973
58634,0.04895121810481973
58672,0.04895121810481973
58852,0.04895121810481973
58874,0.04895121810481973
58932,0.04895121810481973
59007,0.06702200603529261
59044,0.04895121810481973
59097,0.04895121810481973
59204,0.04895121810481973
59264,0.04895121810481973
59272,0.04895121810481973
59296,0.04895121810481973
59314,0.6621262124640016
59322,0.04895121810481973
59363,0.04895121810481973
59367,0.04895121810481973
59379,0.04895121810481973
59443,0.04895121810481973
59465,0.04895121810481973
59468,0.04895121810481973
59474,0.04895121810481973
59502,0.04895121810481973
59595,0.04895121810481973
59609,0.04895121810481973
59650,0.04895121810481973
59666,0.04895121810481973
59668,0.6621262124640016
59696,0.04895121810481973
59700,0.04895121810481973
59714,0.04895121810481973
59778,0.04895121810481973
59788,0.04895121810481973
59799,0.5037896361883152
59828,0.04895121810481973
59846,0.04895121810481973
59889,0.6621262124640016
59892,0.04895121810481973
59995,0.6621262124640016
60003,0.6621262124640016
60240,0.04895121810481973
60537,0.04895121810481973
60576,0.04895121810481973
60606,0.04895121810481973
60666,0.06702200603529261
60695,0.06702200603529261
60712,0.06702200603529261
60722,0.04895121810481973
60779,0.04895121810481973
60931,0.04895121810481973
60958,0.15085188383403725
60969,0.04895121810481973
60977,0.04895121810481973
60990,0.04895121810481973
61023,0.04895121810481973
61071,0.04895121810481973
61105,0.6621262124640016
61132,0.04895121810481973
61135,0.04895121810481973
61204,0.06702200603529261
61266,0.04895121810481973
61325,0.6621262124640016
61386,0.6621262124640016
61388,0.04895121810481973
61449,0.04895121810481973
61450,0.04895121810481973
61457,0.6621262124640016
61477,0.04895121810481973
61501,0.04895121810481973
61520,0.04895121810481973
